,Pontos,Terminais,tempo_1,tempo_2,tempo_3,Media_Tempo
217,151,36,0.4336514472961426,0.19280529022216797,0.637005090713501,0.4211539427439372
218,151,41,0.5450050830841064,0.44173192977905273,0.6267809867858887,0.5378393332163492
219,151,46,0.5719680786132812,0.5550949573516846,0.5536329746246338,0.5602320035298666
220,151,51,0.6516034603118896,0.518272876739502,0.8015027046203613,0.6571263472239176
221,151,56,0.5908522605895996,0.53312087059021,0.9091575145721436,0.677710215250651
222,151,61,0.7285315990447998,0.6110873222351074,0.8787939548492432,0.7394709587097168
223,151,66,0.7032268047332764,0.5176138877868652,0.9467575550079346,0.7225327491760254
224,151,71,0.8642563819885254,0.8165359497070312,1.0604166984558105,0.9137363433837891
225,151,76,1.016218900680542,0.9570565223693848,1.2490651607513428,1.0741135279337566
226,151,81,1.0763401985168457,0.8940212726593018,1.0016899108886719,0.9906837940216064
227,151,86,0.8887391090393066,0.7226896286010742,0.7430953979492188,0.7848413785298666
228,151,91,0.7550971508026123,0.9562790393829346,0.8940882682800293,0.8684881528218588
229,151,96,0.6144332885742188,0.8010866641998291,1.4356169700622559,0.9503789742787679
230,151,101,1.0061674118041992,1.3790714740753174,1.5988245010375977,1.3280211289723713
231,151,106,1.0999181270599365,0.8630077838897705,1.3785481452941895,1.113824685414632
232,151,111,1.207265853881836,0.8012945652008057,1.6778669357299805,1.228809118270874
233,151,116,1.3297016620635986,0.8981902599334717,1.9216797351837158,1.3831905523935955
234,151,121,0.8730173110961914,1.0234653949737549,1.8291003704071045,1.2418610254923503
235,151,126,0.7893121242523193,0.9892873764038086,1.9793577194213867,1.2526524066925049
236,151,131,1.1609055995941162,1.4742789268493652,1.849198579788208,1.4947943687438965
237,151,136,1.6765806674957275,1.8450968265533447,1.0350520610809326,1.5189098517100017
238,151,141,1.395662784576416,1.6221015453338623,0.9328525066375732,1.316872278849284
239,151,146,1.6616768836975098,1.5539262294769287,1.656205415725708,1.6239361763000488
240,161,1,0.0,0.0,0.0,0.0
241,161,6,0.07841014862060547,0.06249809265136719,0.09575152397155762,0.07888658841451009
242,161,11,0.17222929000854492,0.07887673377990723,0.18858861923217773,0.14656488100687662
243,161,16,0.14257192611694336,0.15701842308044434,0.2660510540008545,0.18854713439941406
244,161,21,0.2660698890686035,0.15692543983459473,0.34477710723876953,0.25592414538065594
245,161,26,0.4058685302734375,0.22098875045776367,0.3925049304962158,0.33978740374247235
246,161,31,0.5810692310333252,0.2211894989013672,0.4235987663269043,0.4086191654205322
247,161,36,0.40740227699279785,0.4071803092956543,0.6266915798187256,0.4804247220357259
248,161,41,0.5013139247894287,0.5367908477783203,0.5118825435638428,0.5166624387105306
249,161,46,0.5022745132446289,0.7849283218383789,0.4867885112762451,0.5913304487864176
250,161,51,0.6427264213562012,0.5209517478942871,0.56502366065979,0.5762339433034261
251,161,56,0.701869010925293,0.4590303897857666,0.7983486652374268,0.6530826886494955
252,161,61,0.5695052146911621,0.5986311435699463,0.679816484451294,0.6159842809041342
253,161,66,0.851377010345459,0.5021839141845703,0.8475847244262695,0.7337152163187662
254,161,71,1.1878793239593506,1.0509469509124756,0.7051131725311279,0.981313149134318
255,161,76,0.7217941284179688,0.7682178020477295,0.9821906089782715,0.8240675131479899
256,161,81,0.7949724197387695,1.1596055030822754,1.2720277309417725,1.0755352179209392
257,161,86,0.6782221794128418,1.3634049892425537,1.2399873733520508,1.0938715140024822
258,161,91,0.7559638023376465,1.0674662590026855,1.1609187126159668,0.9947829246520996
259,161,96,1.0542755126953125,1.0978820323944092,1.332853078842163,1.161670207977295
260,161,101,1.3637292385101318,1.2559070587158203,1.269679069519043,1.296438455581665
261,161,106,1.3952970504760742,1.2422549724578857,1.1910006999969482,1.2761842409769695
262,161,111,1.3912584781646729,1.6187899112701416,1.0215232372283936,1.343857208887736
263,161,116,1.8658602237701416,1.5521478652954102,1.4905595779418945,1.6361892223358154
264,161,121,1.4433605670928955,1.851304054260254,1.387524127960205,1.5607295831044514
265,161,126,1.5676460266113281,1.4245281219482422,1.427243947982788,1.4731393655141194
266,161,131,1.4756171703338623,2.007601499557495,1.3648016452789307,1.6160067717234294
267,161,136,2.0220751762390137,1.585047960281372,2.0560684204101562,1.8877305189768474
268,161,141,1.9125816822052002,1.5058181285858154,1.537470817565918,1.6519568761189778
269,161,146,1.8843469619750977,1.5368847846984863,2.2417502403259277,1.8876606623331706
270,161,151,2.067101240158081,1.6487207412719727,2.2566356658935547,1.9908192157745361
271,161,156,2.1794066429138184,2.165119171142578,1.901853322982788,2.0821263790130615
272,171,1,0.0,0.0,0.0,0.0
273,171,6,0.03125786781311035,0.03199434280395508,0.032056570053100586,0.03176959355672201
274,171,11,0.20409536361694336,0.06610298156738281,0.21901798248291016,0.1630721092224121
275,171,16,0.2425401210784912,0.2678849697113037,0.2818257808685303,0.2640836238861084
276,171,21,0.34508180618286133,0.32971787452697754,0.29802513122558594,0.3242749373118083
277,171,26,0.47052597999572754,0.29706358909606934,0.3134419918060303,0.36034385363260907
278,171,31,0.26569199562072754,0.3915891647338867,0.5017621517181396,0.38634777069091797
279,171,36,0.5491766929626465,0.40740060806274414,0.7679030895233154,0.5748267968495687
280,171,41,0.6904895305633545,0.5013847351074219,0.6431081295013428,0.6116607983907064
281,171,46,0.7212672233581543,0.7991006374359131,0.6591436862945557,0.726503849029541
282,171,51,0.5185832977294922,0.6903095245361328,0.7059206962585449,0.63827117284139
283,171,56,0.8170802593231201,0.9082953929901123,0.5558483600616455,0.7604080041249593
284,171,61,0.7065885066986084,0.8973522186279297,1.0611584186553955,0.8883663813273112
285,171,66,0.8772075176239014,0.9402546882629395,1.1604464054107666,0.9926362037658691
286,171,71,0.9880979061126709,0.8638696670532227,1.090749740600586,0.9809057712554932
287,171,76,1.1235897541046143,0.5970842838287354,1.1753873825073242,0.965353806813558
288,171,81,0.8809044361114502,1.0829792022705078,1.380352258682251,1.114745299021403
289,171,86,1.3319876194000244,1.415863037109375,1.6106071472167969,1.4528192679087322
290,171,91,1.4898772239685059,1.5689952373504639,1.5504529476165771,1.5364418029785156
291,171,96,1.1597256660461426,1.41243577003479,1.6120150089263916,1.3947254816691081
292,171,101,1.286147117614746,1.787961721420288,1.2677533626556396,1.4472874005635579
293,171,106,1.5063273906707764,1.977545976638794,1.5962913036346436,1.6933882236480713
294,171,111,1.6621439456939697,1.6571202278137207,1.5815107822418213,1.633591651916504
295,171,116,1.5693325996398926,1.8375213146209717,2.2107152938842773,1.8725230693817139
296,171,121,1.8671281337738037,1.8052031993865967,2.052964687347412,1.9084320068359375
297,171,126,2.335895299911499,1.3016643524169922,1.7561383247375488,1.79789932568868
298,171,131,1.4754183292388916,2.3526830673217773,1.990971565246582,1.9396909872690837
299,171,136,1.7585976123809814,2.0406980514526367,1.7561650276184082,1.8518202304840088
300,171,141,1.9775645732879639,2.4168334007263184,2.2870686054229736,2.2271555264790854
301,171,146,2.179241418838501,2.636692762374878,2.267946243286133,2.3612934748331704
302,171,151,1.9457995891571045,2.5101191997528076,2.8246171474456787,2.4268453121185303
303,171,156,2.416172981262207,2.4087517261505127,1.4518566131591797,2.0922604401906333
304,171,161,2.1672980785369873,1.7767643928527832,1.4446310997009277,1.7962311903635662
305,171,166,2.54829740524292,2.3529727458953857,3.2081518173217773,2.703140656153361
306,181,1,0.0,0.0,0.0,0.0
307,181,6,0.0782773494720459,0.1253805160522461,0.054144859313964844,0.08593424161275227
308,181,11,0.16115880012512207,0.17232751846313477,0.10271525382995605,0.1454005241394043
309,181,16,0.3916893005371094,0.15727639198303223,0.19179010391235352,0.2469185988108317
310,181,21,0.2819788455963135,0.4554939270019531,0.5355851650238037,0.42435264587402344
311,181,26,0.5483376979827881,0.4864516258239746,0.6815705299377441,0.572119951248169
312,181,31,0.7208607196807861,0.6610198020935059,0.5862829685211182,0.6560544967651367
313,181,36,0.7999579906463623,0.6742098331451416,0.8178868293762207,0.7640182177225748
314,181,41,0.3618509769439697,0.7833459377288818,0.9520430564880371,0.6990799903869629
315,181,46,0.6895301342010498,0.7377936840057373,0.483579158782959,0.636967658996582
316,181,51,1.081221103668213,0.8940305709838867,0.48222851753234863,0.8191600640614828
317,181,56,1.1751213073730469,0.7223522663116455,0.6249439716339111,0.8408058484395345
318,181,61,1.385216236114502,0.7845354080200195,1.4420545101165771,1.2039353847503662
319,181,66,1.3168015480041504,1.5522537231445312,1.3773057460784912,1.4154536724090576
320,181,71,1.4099831581115723,1.1237425804138184,1.5449650287628174,1.3595635890960693
321,181,76,1.3953957557678223,0.9259867668151855,1.3021552562713623,1.20784592628479
322,181,81,1.5474252700805664,1.490443229675293,1.2254104614257812,1.4210929870605469
323,181,86,1.5664234161376953,1.4267578125,1.6427316665649414,1.545304298400879
324,181,91,1.4738647937774658,1.740546703338623,1.8812038898468018,1.6985384623209636
325,181,96,1.7550547122955322,1.506593942642212,1.6288368701934814,1.6301618417104085
326,181,101,1.9423282146453857,1.9287145137786865,0.9852921962738037,1.6187783082326253
327,181,106,2.0630643367767334,2.150541305541992,1.148667573928833,1.7874244054158528
328,181,111,2.601346969604492,1.9920368194580078,2.0390985012054443,2.210827430089315
329,181,116,2.7363529205322266,1.6158692836761475,1.994523048400879,2.115581750869751
330,181,121,2.537482976913452,3.138690710067749,2.004291534423828,2.5601550738016763
331,181,126,2.5542662143707275,2.4064931869506836,1.8830046653747559,2.281254688898722
332,181,131,2.539527416229248,3.0442955493927,2.4940197467803955,2.6926142374674478
333,181,136,2.5064566135406494,3.192497491836548,2.2261879444122314,2.641714016596476
334,181,141,2.9477550983428955,3.5045387744903564,2.367213010787964,2.9398356278737388
335,181,146,3.149925470352173,2.594482660293579,2.905034065246582,2.883147398630778
336,181,151,3.684767007827759,3.1459851264953613,3.290468692779541,3.373740275700887
337,181,156,2.757767677307129,3.506810426712036,3.8870716094970703,3.383883237838745
338,181,161,3.2809619903564453,3.3060896396636963,3.260953903198242,3.2826685110727944
339,181,166,3.6521942615509033,2.028827428817749,3.69663405418396,3.125885248184204
340,181,171,3.6670684814453125,2.8233964443206787,3.1203227043151855,3.2035958766937256
341,181,176,2.933972120285034,3.6842386722564697,3.261023759841919,3.2930781841278076
